Transcript_ID,Gene.refGene,Exon,Genomic_start,Genomic_end,CDS_start,CDS_end,Exon_Length
NM_000152.5,GAA,exon10,80110726,80110840,1438,1551,114
NM_000152.5,GAA,exon11,80110940,80111025,1552,1636,85
NM_000152.5,GAA,exon12,80111982,80112100,1637,1754,118
NM_000152.5,GAA,exon13,80112577,80112711,1755,1888,134
NM_000152.5,GAA,exon14,80112875,80113027,1889,2040,152
NM_000152.5,GAA,exon15,80113217,80113366,2041,2189,149
NM_000152.5,GAA,exon16,80116967,80117109,2190,2331,142
NM_000152.5,GAA,exon17,80117599,80117749,2332,2481,150
NM_000152.5,GAA,exon18,80118192,80118357,2482,2646,165
NM_000152.5,GAA,exon19,80118652,80118805,2647,2799,153
NM_000152.5,GAA,exon20,80119271,80119331,2800,2859,60
NM_001362177.2,TSC1,exon1,132896234,132896754,1,520,520
NM_001362177.2,TSC1,exon2,132897183,132897345,521,682,162
NM_001362177.2,TSC1,exon3,132897422,132897610,683,870,188
NM_001362177.2,TSC1,exon4,132900714,132900837,871,993,123
NM_001362177.2,TSC1,exon5,132901588,132901699,994,1104,111
NM_001362177.2,TSC1,exon6,132902604,132902787,1105,1287,183
NM_001362177.2,TSC1,exon7,132903650,132903817,1288,1454,167
NM_001362177.2,TSC1,exon8,132904410,132904454,1455,1498,44
NM_001362177.2,TSC1,exon9,132905580,132906139,1499,2057,559
NM_001362177.2,TSC1,exon10,132906730,132906835,2058,2162,105
NM_001362177.2,TSC1,exon11,132907300,132907370,2163,2232,70
NM_001362177.2,TSC1,exon12,132910570,132910692,2233,2354,122
NM_001362177.2,TSC1,exon13,132911001,132911113,2355,2466,112
NM_001362177.2,TSC1,exon14,132911452,132911568,2467,2582,116
NM_001362177.2,TSC1,exon15,132912281,132912457,2583,2758,176
NM_001362177.2,TSC1,exon16,132921362,132921436,2759,2832,74
NM_001362177.2,TSC1,exon17,132921818,132921973,2833,2987,155
NM_001362177.2,TSC1,exon18,132923347,132923492,2988,3132,145
NM_001354904.2,APC,exon2,112738400,112738460,1,60,60
NM_001354904.2,APC,exon3,112766325,112766410,61,145,85
NM_001354904.2,APC,exon4,112767188,112767390,146,347,202
NM_001354904.2,APC,exon5,112775628,112775737,348,456,109
NM_001354904.2,APC,exon6,112780789,112780903,457,570,114
NM_001354904.2,APC,exon7,112792445,112792529,571,654,84
NM_001354904.2,APC,exon8,112801278,112801383,655,759,105
NM_001354904.2,APC,exon9,112815494,112815593,760,858,99
NM_001354904.2,APC,exon10,112819268,112819344,859,934,76
NM_001354904.2,APC,exon11,112821895,112821991,935,1030,96
NM_001354904.2,APC,exon12,112827107,112827247,1031,1170,140
NM_001354904.2,APC,exon13,112827928,112828006,1171,1248,78
NM_001354904.2,APC,exon14,112828855,112828972,1249,1365,117
NM_001354904.2,APC,exon15,112834950,112835165,1366,1580,215
NM_001354904.2,APC,exon16,112837552,112844126,1581,8154,6574
NM_001276695.2,TP53,exon3,7673218,7673266,1,48,48
NM_001276695.2,TP53,exon4,7673534,7673608,49,122,74
NM_001276695.2,TP53,exon5,7673700,7673837,123,259,137
NM_001276695.2,TP53,exon6,7674180,7674290,260,369,110
NM_001276695.2,TP53,exon7,7674858,7674971,370,482,113
NM_001276695.2,TP53,exon8,7675052,7675236,483,666,184
NM_001276695.2,TP53,exon9,7675993,7676251,667,924,258
NM_001276506.2,SDHD,exon1,112086907,112086959,1,52,52
NM_001276506.2,SDHD,exon2,112087856,112087973,53,169,117
NM_001276506.2,SDHD,exon3,112088866,112089011,170,314,145
NM_001276506.2,SDHD,exon4,112093079,112093197,315,432,118
NM_001114382.2,TSC2,exon2,2048615,2048753,1,138,138
NM_001114382.2,TSC2,exon3,2050399,2050486,139,225,87
NM_001114382.2,TSC2,exon4,2053341,2053452,226,336,111
NM_001114382.2,TSC2,exon5,2054295,2054440,337,481,145
NM_001114382.2,TSC2,exon6,2055401,2055519,482,599,118
NM_001114382.2,TSC2,exon7,2056195,2056244,600,648,49
NM_001114382.2,TSC2,exon8,2056643,2056769,649,774,126
NM_001114382.2,TSC2,exon9,2057104,2057178,775,848,74
NM_001114382.2,TSC2,exon10,2058746,2058873,849,975,127
NM_001114382.2,TSC2,exon11,2060669,2060813,976,1119,144
NM_001114382.2,TSC2,exon12,2061870,2062008,1120,1257,138
NM_001114382.2,TSC2,exon13,2062496,2062600,1258,1361,104
NM_001114382.2,TSC2,exon14,2062971,2063053,1362,1443,82
NM_001114382.2,TSC2,exon15,2064271,2064427,1444,1599,156
NM_001114382.2,TSC2,exon16,2065518,2065635,1600,1716,117
NM_001114382.2,TSC2,exon17,2070455,2070578,1717,1839,123
NM_001114382.2,TSC2,exon18,2071509,2071616,1840,1946,107
NM_001114382.2,TSC2,exon19,2071783,2071934,1947,2097,151
NM_001114382.2,TSC2,exon20,2072240,2072363,2098,2220,123
NM_001114382.2,TSC2,exon21,2072848,2072983,2221,2355,135
NM_001114382.2,TSC2,exon22,2074199,2074389,2356,2545,190
NM_001114382.2,TSC2,exon23,2075798,2075892,2546,2639,94
NM_001114382.2,TSC2,exon24,2076067,2076170,2640,2742,103
NM_001114382.2,TSC2,exon25,2076490,2076585,2743,2837,95
NM_001114382.2,TSC2,exon26,2077597,2077726,2838,2966,129
NM_001114382.2,TSC2,exon27,2079031,2079196,2967,3131,165
NM_001114382.2,TSC2,exon28,2079275,2079428,3132,3284,153
NM_001114382.2,TSC2,exon29,2079556,2079669,3285,3397,113
NM_001114382.2,TSC2,exon30,2080164,2080377,3398,3610,213
NM_001114382.2,TSC2,exon31,2081594,2081798,3611,3814,204
NM_001114382.2,TSC2,exon32,2083694,2083816,3815,3936,122
NM_001114382.2,TSC2,exon33,2084227,2084715,3937,4424,488
NM_001114382.2,TSC2,exon34,2084950,2085026,4425,4500,76
NM_001114382.2,TSC2,exon35,2085229,2085322,4501,4593,93
NM_001114382.2,TSC2,exon36,2086192,2086379,4594,4780,187
NM_001114382.2,TSC2,exon37,2086731,2086871,4781,4920,140
NM_001114382.2,TSC2,exon38,2087862,2087941,4921,4999,79
NM_001114382.2,TSC2,exon39,2088047,2088139,5000,5091,92
NM_001114382.2,TSC2,exon40,2088226,2088325,5092,5190,99
NM_001114382.2,TSC2,exon41,2088445,2088610,5191,5355,165
NM_020975.6,RET,exon1,43077258,43077331,1,73,73
NM_020975.6,RET,exon2,43100458,43100722,74,337,264
NM_020975.6,RET,exon3,43102341,43102629,338,625,288
NM_020975.6,RET,exon4,43104951,43105193,626,867,242
NM_020975.6,RET,exon5,43106375,43106571,868,1063,196
NM_020975.6,RET,exon6,43109030,43109230,1064,1263,200
NM_020975.6,RET,exon7,43111206,43111465,1264,1522,259
NM_020975.6,RET,exon8,43112098,43112224,1523,1648,126
NM_020975.6,RET,exon9,43112852,43112963,1649,1759,111
NM_020975.6,RET,exon10,43113555,43113675,1760,1879,120
NM_020975.6,RET,exon11,43114479,43114736,1880,2136,257
NM_020975.6,RET,exon12,43116583,43116731,2137,2284,148
NM_020975.6,RET,exon13,43118372,43118480,2285,2392,108
NM_020975.6,RET,exon14,43119530,43119745,2393,2607,215
NM_020975.6,RET,exon15,43120080,43120203,2608,2730,123
NM_020975.6,RET,exon16,43121945,43122016,2731,2801,71
NM_020975.6,RET,exon17,43123670,43123808,2802,2939,138
NM_020975.6,RET,exon18,43124882,43124982,2940,3039,100
NM_020975.6,RET,exon19,43126574,43126722,3040,3187,148
NM_020975.6,RET,exon20,43128111,43128269,3188,3345,158
NM_002382.5,MAX,exon1,65076475,65076663,1,188,188
NM_002382.5,MAX,exon2,65077912,65078036,189,312,124
NM_002382.5,MAX,exon3,65093707,65093815,313,420,108
NM_002382.5,MAX,exon4,65101545,65101572,421,447,27
NM_002382.5,MAX,exon5,65102303,65102339,448,483,36
NM_001743.6,CALM2,exon1,47160775,47160804,1,29,29
NM_001743.6,CALM2,exon2,47161722,47161858,30,165,136
NM_001743.6,CALM2,exon3,47162285,47162392,166,272,107
NM_001743.6,CALM2,exon4,47162518,47162662,273,416,144
NM_001743.6,CALM2,exon5,47170733,47170764,417,447,31
NM_001743.6,CALM2,exon6,47176440,47176443,448,450,3
NM_000069.3,CACNA1S,exon1,201039830,201040082,1,252,252
NM_000069.3,CACNA1S,exon2,201040230,201040374,253,396,144
NM_000069.3,CACNA1S,exon3,201040621,201040713,397,488,92
NM_000069.3,CACNA1S,exon4,201041503,201041589,489,574,86
NM_000069.3,CACNA1S,exon5,201043280,201043531,575,825,251
NM_000069.3,CACNA1S,exon6,201044327,201044456,826,954,129
NM_000069.3,CACNA1S,exon7,201047114,201047239,955,1079,125
NM_000069.3,CACNA1S,exon8,201047524,201047626,1080,1181,102
NM_000069.3,CACNA1S,exon9,201048581,201048684,1182,1284,103
NM_000069.3,CACNA1S,exon10,201049002,201049099,1285,1381,97
NM_000069.3,CACNA1S,exon11,201050388,201050516,1382,1509,128
NM_000069.3,CACNA1S,exon12,201050983,201051143,1510,1669,160
NM_000069.3,CACNA1S,exon13,201052556,201052648,1670,1761,92
NM_000069.3,CACNA1S,exon14,201053208,201053274,1762,1827,66
NM_000069.3,CACNA1S,exon15,201053458,201053587,1828,1956,129
NM_000069.3,CACNA1S,exon16,201054504,201054561,1957,2013,57
NM_000069.3,CACNA1S,exon17,201058407,201058491,2014,2097,84
NM_000069.3,CACNA1S,exon18,201059188,201059299,2098,2208,111
NM_000069.3,CACNA1S,exon19,201060657,201060816,2209,2367,159
NM_000069.3,CACNA1S,exon20,201061266,201061468,2368,2569,202
NM_000069.3,CACNA1S,exon21,201061943,201062090,2570,2716,147
NM_000069.3,CACNA1S,exon22,201062461,201062514,2717,2769,53
NM_000069.3,CACNA1S,exon23,201065837,201065945,2770,2877,108
NM_000069.3,CACNA1S,exon24,201066228,201066316,2878,2965,88
NM_000069.3,CACNA1S,exon25,201066886,201066993,2966,3072,107
NM_000069.3,CACNA1S,exon26,201069136,201069196,3073,3132,60
NM_000069.3,CACNA1S,exon27,201069471,201069601,3133,3262,130
NM_000069.3,CACNA1S,exon28,201070271,201070404,3263,3395,133
NM_000069.3,CACNA1S,exon29,201072754,201072824,3396,3465,70
NM_000069.3,CACNA1S,exon30,201073548,201073642,3466,3559,94
NM_000069.3,CACNA1S,exon31,201074505,201074620,3560,3674,115
NM_000069.3,CACNA1S,exon32,201075494,201075615,3675,3795,121
NM_000069.3,CACNA1S,exon33,201076919,201077127,3796,4003,208
NM_000069.3,CACNA1S,exon34,201077878,201078104,4004,4229,226
NM_000069.3,CACNA1S,exon35,201083161,201083322,4230,4390,161
NM_000069.3,CACNA1S,exon36,201084949,201085031,4391,4472,82
NM_000069.3,CACNA1S,exon37,201085435,201085581,4473,4618,146
NM_000069.3,CACNA1S,exon38,201087825,201087929,4619,4722,104
NM_000069.3,CACNA1S,exon39,201089257,201089463,4723,4928,206
NM_000069.3,CACNA1S,exon40,201091639,201091792,4929,5081,153
NM_000069.3,CACNA1S,exon41,201091971,201092114,5082,5224,143
NM_000069.3,CACNA1S,exon42,201093881,201094021,5225,5364,140
NM_000069.3,CACNA1S,exon43,201110163,201110269,5365,5470,106
NM_000069.3,CACNA1S,exon44,201112187,201112339,5471,5622,152
NM_001330351.2,TPM1,exon1,63048575,63048707,1,132,132
NM_001330351.2,TPM1,exon2,63056984,63057118,133,266,134
NM_001330351.2,TPM1,exon3,63059562,63059680,267,384,118
NM_001330351.2,TPM1,exon4,63060868,63060939,385,455,71
NM_001330351.2,TPM1,exon5,63061197,63061273,456,531,76
NM_001330351.2,TPM1,exon6,63062214,63062277,532,594,63
NM_001330351.2,TPM1,exon7,63062575,63062645,595,664,70
NM_001330351.2,TPM1,exon8,63069869,63069943,665,738,74
NM_001322004.2,PMS2,exon1,5973398,5973542,1,144,144
NM_001322004.2,PMS2,exon2,5977587,5977757,145,314,170
NM_001322004.2,PMS2,exon3,5978595,5978696,315,415,101
NM_001322004.2,PMS2,exon4,5982823,5982991,416,583,168
NM_001322004.2,PMS2,exon5,5986758,5987620,584,1445,862
NM_001322004.2,PMS2,exon6,5989799,5989955,1446,1601,156
NM_001322004.2,PMS2,exon7,5991972,5992057,1602,1686,85
NM_001322004.2,PMS2,exon8,5995533,5995633,1687,1786,100
NM_001322004.2,PMS2,exon9,5997325,5997423,1787,1884,98
NM_001322004.2,PMS2,exon10,5999107,5999275,1885,2052,168
NM_001322004.2,PMS2,exon11,6002452,6002584,2053,2184,132
NM_001128425.2,MUTYH,exon1,45329305,45329437,1,132,132
NM_001128425.2,MUTYH,exon2,45330515,45330557,133,174,42
NM_001128425.2,MUTYH,exon3,45331181,45331334,175,327,153
NM_001128425.2,MUTYH,exon4,45331419,45331556,328,464,137
NM_001128425.2,MUTYH,exon5,45331660,45331849,465,653,189
NM_001128425.2,MUTYH,exon6,45332022,45332086,654,717,64
NM_001128425.2,MUTYH,exon7,45332165,45332310,718,862,145
NM_001128425.2,MUTYH,exon8,45332390,45332488,863,960,98
NM_001128425.2,MUTYH,exon9,45332573,45332687,961,1074,114
NM_001128425.2,MUTYH,exon10,45332762,45332834,1075,1146,72
NM_001128425.2,MUTYH,exon11,45332917,45332959,1147,1188,42
NM_001128425.2,MUTYH,exon12,45333096,45333170,1189,1262,74
NM_001128425.2,MUTYH,exon13,45333284,45333324,1263,1302,40
NM_001128425.2,MUTYH,exon14,45333412,45333603,1303,1493,191
NM_001128425.2,MUTYH,exon15,45334390,45334511,1494,1614,121
NM_001128425.2,MUTYH,exon16,45340218,45340254,1615,1650,36
NM_001281494.1,MSH6,exon4,47798889,47801155,1,2266,2266
NM_001281494.1,MSH6,exon5,47803419,47803685,2267,2532,266
NM_001281494.1,MSH6,exon6,47804909,47805027,2533,2650,118
NM_001281494.1,MSH6,exon7,47805617,47805707,2651,2740,90
NM_001281494.1,MSH6,exon8,47806203,47806358,2741,2895,155
NM_001281494.1,MSH6,exon9,47806451,47806651,2896,3095,200
NM_001281494.1,MSH6,exon10,47806778,47806860,3096,3177,82
NM_001145102.1,SMAD3,exon2,67165003,67165088,1,85,85
NM_001145102.1,SMAD3,exon3,67165252,67165384,86,217,132
NM_001145102.1,SMAD3,exon4,67166778,67166853,218,292,75
NM_001145102.1,SMAD3,exon5,67170553,67170604,293,343,51
NM_001145102.1,SMAD3,exon6,67181240,67181453,344,556,213
NM_001145102.1,SMAD3,exon7,67184726,67184864,557,694,138
NM_001145102.1,SMAD3,exon8,67187364,67187509,695,839,145
NM_001145102.1,SMAD3,exon9,67190412,67190536,840,963,124
NM_001367854.1,WT1,exon1,32389057,32389179,1,122,122
NM_001367854.1,WT1,exon2,32391971,32392064,123,215,93
NM_001367854.1,WT1,exon3,32392665,32392755,216,305,90
NM_001367854.1,WT1,exon4,32396256,32396332,306,381,76
NM_012222.2,MUTYH,exon1,45329305,45329437,1,132,132
NM_012222.2,MUTYH,exon2,45330515,45330557,133,174,42
NM_012222.2,MUTYH,exon3,45331181,45331334,175,327,153
NM_012222.2,MUTYH,exon4,45331419,45331556,328,464,137
NM_012222.2,MUTYH,exon5,45331660,45331849,465,653,189
NM_012222.2,MUTYH,exon6,45332022,45332086,654,717,64
NM_012222.2,MUTYH,exon7,45332165,45332310,718,862,145
NM_012222.2,MUTYH,exon8,45332390,45332488,863,960,98
NM_012222.2,MUTYH,exon9,45332573,45332687,961,1074,114
NM_012222.2,MUTYH,exon10,45332762,45332834,1075,1146,72
NM_012222.2,MUTYH,exon11,45332917,45332959,1147,1188,42
NM_012222.2,MUTYH,exon12,45333096,45333170,1189,1262,74
NM_012222.2,MUTYH,exon13,45333284,45333324,1263,1302,40
NM_012222.2,MUTYH,exon14,45333412,45333594,1303,1484,182
NM_012222.2,MUTYH,exon15,45334390,45334511,1485,1605,121
NM_012222.2,MUTYH,exon16,45340218,45340254,1606,1641,36
NM_001281724.3,BTD,exon4,15635439,15635688,1,249,249
NM_001281724.3,BTD,exon5,15641907,15642057,250,399,150
NM_001281724.3,BTD,exon6,15644315,15645488,400,1572,1173
NM_001301244.2,TPM1,exon1,63042829,63042943,1,114,114
NM_001301244.2,TPM1,exon2,63043705,63043831,115,240,126
NM_001301244.2,TPM1,exon3,63056984,63057118,241,374,134
NM_001301244.2,TPM1,exon4,63059562,63059680,375,492,118
NM_001301244.2,TPM1,exon5,63060868,63060939,493,563,71
NM_001301244.2,TPM1,exon6,63061712,63061788,564,639,76
NM_001301244.2,TPM1,exon7,63062214,63062277,640,702,63
NM_001301244.2,TPM1,exon8,63062575,63062645,703,772,70
NM_001301244.2,TPM1,exon9,63064063,63064142,773,851,79
NM_001301244.2,TPM1,exon10,63065895,63065899,852,855,4
NM_001276347.2,TNNT2,exon1,201359209,201359255,1,46,46
NM_001276347.2,TNNT2,exon2,201359622,201359663,47,87,41
NM_001276347.2,TNNT2,exon3,201361278,201361369,88,178,91
NM_001276347.2,TNNT2,exon4,201361912,201362025,179,291,113
NM_001276347.2,TNNT2,exon5,201362109,201362115,292,297,6
NM_001276347.2,TNNT2,exon6,201363295,201363406,298,408,111
NM_001276347.2,TNNT2,exon7,201364297,201364375,409,486,78
NM_001276347.2,TNNT2,exon8,201365190,201365307,487,603,117
NM_001276347.2,TNNT2,exon9,201365609,201365670,604,664,61
NM_001276347.2,TNNT2,exon10,201366837,201366871,665,698,34
NM_001276347.2,TNNT2,exon11,201367770,201367806,699,734,36
NM_001276347.2,TNNT2,exon12,201368161,201368227,735,800,66
NM_001276347.2,TNNT2,exon13,201372026,201372041,801,815,15
NM_001276347.2,TNNT2,exon14,201372144,201372155,816,826,11
NM_001276347.2,TNNT2,exon15,201373213,201373254,827,867,41
NM_001293190.1,MUTYH,exon1,45329305,45329437,1,132,132
NM_001293190.1,MUTYH,exon2,45330515,45330557,133,174,42
NM_001293190.1,MUTYH,exon3,45331181,45331334,175,327,153
NM_001293190.1,MUTYH,exon4,45331419,45331556,328,464,137
NM_001293190.1,MUTYH,exon5,45331660,45331849,465,653,189
NM_001293190.1,MUTYH,exon6,45332022,45332086,654,717,64
NM_001293190.1,MUTYH,exon7,45332165,45332310,718,862,145
NM_001293190.1,MUTYH,exon8,45332390,45332488,863,960,98
NM_001293190.1,MUTYH,exon9,45332573,45332687,961,1074,114
NM_001293190.1,MUTYH,exon10,45332762,45332834,1075,1146,72
NM_001293190.1,MUTYH,exon11,45332917,45332959,1147,1188,42
NM_001293190.1,MUTYH,exon12,45333096,45333170,1189,1262,74
NM_001293190.1,MUTYH,exon13,45333284,45333324,1263,1302,40
NM_001293190.1,MUTYH,exon14,45333412,45333564,1303,1454,152
NM_001293190.1,MUTYH,exon15,45334390,45334511,1455,1575,121
NM_001293190.1,MUTYH,exon16,45340218,45340254,1576,1611,36
NM_001162426.2,TSC1,exon1,132896234,132896754,1,520,520
NM_001162426.2,TSC1,exon2,132897183,132897345,521,682,162
NM_001162426.2,TSC1,exon3,132897422,132897610,683,870,188
NM_001162426.2,TSC1,exon4,132900714,132900837,871,993,123
NM_001162426.2,TSC1,exon5,132901588,132901699,994,1104,111
NM_001162426.2,TSC1,exon6,132902604,132902787,1105,1287,183
NM_001162426.2,TSC1,exon7,132903650,132903817,1288,1454,167
NM_001162426.2,TSC1,exon8,132904410,132904454,1455,1498,44
NM_001162426.2,TSC1,exon9,132905580,132906139,1499,2057,559
NM_001162426.2,TSC1,exon10,132906730,132906835,2058,2162,105
NM_001162426.2,TSC1,exon11,132907300,132907370,2163,2232,70
NM_001162426.2,TSC1,exon12,132910570,132910689,2233,2351,119
NM_001162426.2,TSC1,exon13,132911001,132911113,2352,2463,112
NM_001162426.2,TSC1,exon14,132911452,132911568,2464,2579,116
NM_001162426.2,TSC1,exon15,132912281,132912457,2580,2755,176
NM_001162426.2,TSC1,exon16,132921362,132921436,2756,2829,74
NM_001162426.2,TSC1,exon17,132921818,132921973,2830,2984,155
NM_001162426.2,TSC1,exon18,132923347,132923492,2985,3129,145
NM_001162426.2,TSC1,exon19,132925586,132925739,3130,3282,153
NM_001162426.2,TSC1,exon20,132927200,132927304,3283,3386,104
NM_001162426.2,TSC1,exon21,132928766,132928872,3387,3492,106
NM_001306179.2,HNF1A,exon1,120978768,120979094,1,326,326
NM_001306179.2,HNF1A,exon2,120988832,120989032,327,526,200
NM_001306179.2,HNF1A,exon3,120993519,120993706,527,713,187
NM_001306179.2,HNF1A,exon4,120994163,120994405,714,955,242
NM_001306179.2,HNF1A,exon5,120996261,120996413,956,1107,152
NM_001306179.2,HNF1A,exon6,120996540,120996742,1108,1309,202
NM_001306179.2,HNF1A,exon7,120997473,120997665,1310,1501,192
NM_001306179.2,HNF1A,exon8,120999267,120999389,1502,1623,122
NM_001306179.2,HNF1A,exon9,120999461,120999627,1624,1789,166
NM_001306179.2,HNF1A,exon10,121001064,121001192,1790,1917,128
NM_000366.6,TPM1,exon1,63042829,63042943,1,114,114
NM_000366.6,TPM1,exon2,63044026,63044152,115,240,126
NM_000366.6,TPM1,exon3,63056984,63057118,241,374,134
NM_000366.6,TPM1,exon4,63059562,63059680,375,492,118
NM_000366.6,TPM1,exon5,63060868,63060939,493,563,71
NM_000366.6,TPM1,exon6,63061197,63061273,564,639,76
NM_000366.6,TPM1,exon7,63062214,63062277,640,702,63
NM_000366.6,TPM1,exon8,63062575,63062645,703,772,70
NM_000366.6,TPM1,exon9,63064063,63064146,773,855,83
NM_000364.4,TNNT2,exon1,201359209,201359255,1,46,46
NM_000364.4,TNNT2,exon2,201359622,201359663,47,87,41
NM_000364.4,TNNT2,exon3,201361278,201361369,88,178,91
NM_000364.4,TNNT2,exon4,201361912,201362022,179,288,110
NM_000364.4,TNNT2,exon5,201363295,201363406,289,399,111
NM_000364.4,TNNT2,exon6,201364297,201364375,400,477,78
NM_000364.4,TNNT2,exon7,201365190,201365307,478,594,117
NM_000364.4,TNNT2,exon8,201365609,201365670,595,655,61
NM_000364.4,TNNT2,exon9,201366837,201366871,656,689,34
NM_000364.4,TNNT2,exon10,201367770,201367806,690,725,36
NM_000364.4,TNNT2,exon11,201368161,201368227,726,791,66
NM_000364.4,TNNT2,exon12,201369815,201369845,792,821,30
NM_000364.4,TNNT2,exon13,201372026,201372041,822,836,15
NM_000364.4,TNNT2,exon14,201372144,201372155,837,847,11
NM_000364.4,TNNT2,exon15,201373213,201373254,848,888,41
NM_001271069.1,MAX,exon1,65006203,65006284,1,81,81
NM_001271069.1,MAX,exon2,65093707,65093815,82,189,108
NM_001271069.1,MAX,exon3,65102303,65102339,190,225,36
NM_001271068.1,MAX,exon1,65084179,65084299,1,120,120
NM_001271068.1,MAX,exon2,65093707,65093815,121,228,108
NM_001271068.1,MAX,exon3,65102303,65102339,229,264,36
NM_007299.4,BRCA1,exon1,43045783,43045802,1,19,19
NM_007299.4,BRCA1,exon2,43047642,43047703,20,80,61
